link_id,from_node_id,to_node_id,direction,length,number_of_lanes,speed_limit,lane_capacity_in_vhc_per_hour,link_type,jam_density,wave_speed,BPR_alpha_term,BPR_beta_term,free_flow_time,toll,volume,cost
1369,615,69,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1370,615,432,1,2.7994,1,25,950,1,180,12,0.15,4,6,0,4000,6
1371,615,597,1,2.1149,1,25,250,1,180,12,0.15,4,5,0,4000,5
1372,615,598,1,2.7314,1,25,300,1,180,12,0.15,4,6,0,4000,6
1373,615,617,1,1.8949,1,25,650,1,180,12,0.15,4,4,0,4000,4
1374,615,619,1,1.892,1,25,550,1,180,12,0.15,4,4,0,4000,4
1375,616,70,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1376,616,432,1,0.7643,1,25,950,1,180,12,0.15,4,1,0,4000,1
1377,616,594,1,2.6736,1,25,200,1,180,12,0.15,4,6,0,4000,6
1378,616,598,1,2.8677,1,25,150,1,180,12,0.15,4,6,0,4000,6
1379,616,611,1,2.9286,1,25,500,1,180,12,0.15,4,7,0,4000,7
1380,616,618,1,2.0139,1,25,1050,1,180,12,0.15,4,4,0,4000,4
1381,617,71,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1382,617,433,1,3.1702,1,25,900,1,180,12,0.15,4,7,0,4000,7
1383,617,547,1,1.953,1,25,750,1,180,12,0.15,4,4,0,4000,4
1384,617,551,1,2.6512,1,25,500,1,180,12,0.15,4,6,0,4000,6
1385,617,615,1,1.8949,1,25,650,1,180,12,0.15,4,4,0,4000,4
1386,617,620,1,2.0865,1,25,350,1,180,12,0.15,4,5,0,4000,5
1387,618,72,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1388,618,433,1,0.6369,1,25,900,1,180,12,0.15,4,1,0,4000,1
1389,618,551,1,3.087,1,25,950,1,180,12,0.15,4,7,0,4000,7
1390,618,553,1,2.7987,1,25,250,1,180,12,0.15,4,6,0,4000,6
1391,618,613,1,3.0113,1,25,350,1,180,12,0.15,4,7,0,4000,7
1392,618,616,1,2.0139,1,25,1050,1,180,12,0.15,4,4,0,4000,4
1393,619,73,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1394,619,597,1,1.8583,1,25,350,1,180,12,0.15,4,4,0,4000,4
1395,619,615,1,1.892,1,25,550,1,180,12,0.15,4,4,0,4000,4
1396,619,620,1,1.403,1,25,300,1,180,12,0.15,4,3,0,4000,3
1397,620,74,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1398,620,546,1,1.5836,1,25,550,1,180,12,0.15,4,3,0,4000,3
1399,620,617,1,2.0865,1,25,350,1,180,12,0.15,4,5,0,4000,5
1400,620,619,1,1.403,1,25,300,1,180,12,0.15,4,3,0,4000,3
1401,621,75,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1402,621,539,1,2.046,1,25,300,1,180,12,0.15,4,4,0,4000,4
1403,621,553,1,3.7325,1,25,200,1,180,12,0.15,4,8,0,4000,8
1404,621,554,1,3.1354,1,25,450,1,180,12,0.15,4,7,0,4000,7
1405,621,613,1,3.4127,1,25,400,1,180,12,0.15,4,8,0,4000,8
1406,621,614,1,3.149,1,25,400,1,180,12,0.15,4,7,0,4000,7
1407,621,622,1,3.2284,1,25,350,1,180,12,0.15,4,7,0,4000,7
1408,621,624,1,2.7403,1,25,250,1,180,12,0.15,4,6,0,4000,6
1409,622,76,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1410,622,621,1,3.2284,1,25,350,1,180,12,0.15,4,7,0,4000,7
1411,622,623,1,2.9438,1,25,650,1,180,12,0.15,4,7,0,4000,7
1412,622,626,1,3.0506,1,25,550,1,180,12,0.15,4,7,0,4000,7
1413,622,680,1,2.8774,1,25,400,1,180,12,0.15,4,6,0,4000,6
1414,623,77,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1415,623,554,1,1.6116,1,25,550,1,180,12,0.15,4,3,0,4000,3
1416,623,555,1,3.8522,1,25,100,1,180,12,0.15,4,9,0,4000,9
1417,623,556,1,4.4497,1,25,200,1,180,12,0.15,4,10,0,4000,10
1418,623,622,1,2.9438,1,25,650,1,180,12,0.15,4,7,0,4000,7
1419,623,625,1,2.6902,1,25,950,1,180,12,0.15,4,6,0,4000,6
1420,624,78,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1421,624,553,1,1.8442,1,25,700,1,180,12,0.15,4,4,0,4000,4
1422,624,554,1,1.1048,1,25,1350,1,180,12,0.15,4,2,0,4000,2
1423,624,621,1,2.7403,1,25,250,1,180,12,0.15,4,6,0,4000,6
1424,625,79,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1425,625,484,1,1.7563,1,25,650,1,180,12,0.15,4,4,0,4000,4
1426,625,623,1,2.6902,1,25,950,1,180,12,0.15,4,6,0,4000,6
1427,625,626,1,3.0506,1,25,1300,1,180,12,0.15,4,7,0,4000,7
1428,625,629,1,2.0749,1,25,1100,1,180,12,0.15,4,4,0,4000,4
1429,626,80,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1430,626,483,1,1.7361,1,25,600,1,180,12,0.15,4,4,0,4000,4
1431,626,485,1,2.1034,1,25,650,1,180,12,0.15,4,5,0,4000,5
1432,626,622,1,3.0506,1,25,550,1,180,12,0.15,4,7,0,4000,7
1433,626,625,1,3.0506,1,25,1300,1,180,12,0.15,4,7,0,4000,7
1434,627,81,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1435,627,484,1,1.364,1,25,650,1,180,12,0.15,4,3,0,4000,3
1436,627,628,1,2.8728,1,25,600,1,180,12,0.15,4,6,0,4000,6
1437,627,630,1,3.111,1,25,650,1,180,12,0.15,4,7,0,4000,7
1438,627,631,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
1439,628,82,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1440,628,478,1,2.238,1,25,300,1,180,12,0.15,4,5,0,4000,5
1441,628,483,1,1.5287,1,25,600,1,180,12,0.15,4,3,0,4000,3
1442,628,627,1,2.8728,1,25,600,1,180,12,0.15,4,6,0,4000,6
1443,628,632,1,2.9305,1,25,600,1,180,12,0.15,4,7,0,4000,7
1444,629,83,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1445,629,488,1,1.7253,1,25,350,2,180,12,0.15,4,4,0,4000,4
1446,629,556,1,1.7178,1,25,850,1,180,12,0.15,4,4,0,4000,4
1447,629,625,1,2.0749,1,25,1100,1,180,12,0.15,4,4,0,4000,4
1448,630,84,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1449,630,488,1,1.769,1,25,350,1,180,12,0.15,4,4,0,4000,4
1450,630,489,1,1.1985,1,25,500,1,180,12,0.15,4,2,0,4000,2
1451,630,558,1,3.2656,1,25,500,1,180,12,0.15,4,7,0,4000,7
1452,630,565,1,2.8903,1,25,200,1,180,12,0.15,4,6,0,4000,6
1453,630,570,1,3.8473,1,25,200,2,180,12,0.15,4,9,0,4000,9
1454,630,627,1,3.111,1,25,650,1,180,12,0.15,4,7,0,4000,7
1455,630,635,1,2.1994,1,25,650,1,180,12,0.15,4,5,0,4000,5
1456,631,85,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1457,631,501,1,1.6425,1,25,150,1,180,12,0.15,4,3,0,4000,3
1458,631,570,1,3.2261,1,25,250,1,180,12,0.15,4,7,0,4000,7
1459,631,627,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
1460,631,632,1,2.9305,1,25,800,1,180,12,0.15,4,7,0,4000,7
1461,631,635,1,2.9159,1,25,250,1,180,12,0.15,4,6,0,4000,6
1462,632,86,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1463,632,477,1,1.971,1,25,550,1,180,12,0.15,4,4,0,4000,4
1464,632,502,1,3.0506,1,25,700,1,180,12,0.15,4,7,0,4000,7
1465,632,628,1,2.9305,1,25,600,1,180,12,0.15,4,7,0,4000,7
1466,632,631,1,2.9305,1,25,800,1,180,12,0.15,4,7,0,4000,7
1467,633,87,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1468,633,501,1,1.586,1,25,150,1,180,12,0.15,4,3,0,4000,3
1469,633,504,1,1.7941,1,25,600,1,180,12,0.15,4,4,0,4000,4
1470,633,570,1,3.7731,1,25,200,1,180,12,0.15,4,9,0,4000,9
1471,633,634,1,2.9305,1,25,350,1,180,12,0.15,4,7,0,4000,7
1472,633,636,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
1473,634,88,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1474,634,503,1,0.7114,1,25,700,1,180,12,0.15,4,1,0,4000,1
1475,634,633,1,2.9305,1,25,350,1,180,12,0.15,4,7,0,4000,7
1476,634,639,1,2.9305,1,25,100,2,180,12,0.15,4,7,0,4000,7
1477,634,704,1,2.928,1,25,550,1,180,12,0.15,4,7,0,4000,7
1478,635,89,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1479,635,500,1,1.0671,1,25,550,1,180,12,0.15,4,2,0,4000,2
1480,635,630,1,2.1994,1,25,650,1,180,12,0.15,4,5,0,4000,5
1481,635,631,1,2.9159,1,25,250,1,180,12,0.15,4,6,0,4000,6
1482,636,90,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1483,636,570,1,2.1428,1,25,350,1,180,12,0.15,4,5,0,4000,5
1484,636,571,1,3.6284,1,25,250,1,180,12,0.15,4,8,0,4000,8
1485,636,575,1,3.2554,1,25,400,1,180,12,0.15,4,7,0,4000,7
1486,636,633,1,2.928,1,25,450,1,180,12,0.15,4,7,0,4000,7
1487,636,643,1,2.8696,1,25,500,2,180,12,0.15,4,6,0,4000,6
1488,637,91,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1489,637,639,1,5.4785,1,25,150,1,180,12,0.15,4,13,0,4000,13
1490,637,641,1,4.4734,1,25,300,1,180,12,0.15,4,10,0,4000,10
1491,637,706,1,3.2422,1,25,250,1,180,12,0.15,4,7,0,4000,7
1492,637,814,1,4.3924,1,25,200,1,180,12,0.15,4,10,0,4000,10
1493,637,824,1,3.0341,1,25,100,1,180,12,0.15,4,7,0,4000,7
1494,637,825,1,3.0008,1,25,150,1,180,12,0.15,4,7,0,4000,7
1495,638,92,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1496,638,504,1,1.3923,1,25,600,1,180,12,0.15,4,3,0,4000,3
1497,638,505,1,0.8627,1,25,500,1,180,12,0.15,4,2,0,4000,2
1498,638,639,1,2.9305,1,25,300,1,180,12,0.15,4,7,0,4000,7
1499,638,640,1,3.0506,1,25,850,1,180,12,0.15,4,7,0,4000,7
1500,639,93,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1501,639,634,1,2.9305,1,25,100,1,180,12,0.15,4,7,0,4000,7
1502,639,637,1,5.4785,1,25,150,1,180,12,0.15,4,13,0,4000,13
1503,639,638,1,2.9305,1,25,300,1,180,12,0.15,4,7,0,4000,7
1504,639,641,1,2.9305,1,25,200,1,180,12,0.15,4,7,0,4000,7
1505,640,94,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1506,640,638,1,3.0506,1,25,850,1,180,12,0.15,4,7,0,4000,7
1507,640,641,1,2.867,1,25,650,1,180,12,0.15,4,6,0,4000,6
1508,640,645,1,2.9305,1,25,700,1,180,12,0.15,4,7,0,4000,7
1509,640,647,1,2.9896,1,25,50,1,180,12,0.15,4,7,0,4000,7
1510,641,95,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1511,641,637,1,4.4734,1,25,300,1,180,12,0.15,4,10,0,4000,10
1512,641,639,1,2.9305,1,25,200,1,180,12,0.15,4,7,0,4000,7
1513,641,640,1,2.867,1,25,650,1,180,12,0.15,4,6,0,4000,6
1514,641,648,1,3.0524,1,25,200,1,180,12,0.15,4,7,0,4000,7
1515,642,96,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1516,642,575,1,1.6571,1,25,300,1,180,12,0.15,4,3,0,4000,3
1517,642,577,1,2.3188,1,25,1200,1,180,12,0.15,4,5,0,4000,5
1518,642,643,1,2.9082,1,25,800,1,180,12,0.15,4,6,0,4000,6
1519,643,97,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1520,643,505,1,2.4132,1,25,500,1,180,12,0.15,4,5,0,4000,5
1521,643,636,1,2.8696,1,25,500,1,180,12,0.15,4,6,0,4000,6
1522,643,642,1,2.9082,1,25,800,1,180,12,0.15,4,6,0,4000,6
1523,643,645,1,2.9896,1,25,550,2,180,12,0.15,4,7,0,4000,7
1524,644,98,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1525,644,577,1,3.149,1,25,600,1,180,12,0.15,4,7,0,4000,7
1526,644,645,1,3.099,1,25,600,1,180,12,0.15,4,7,0,4000,7
1527,644,646,1,2.5077,1,25,1000,1,180,12,0.15,4,6,0,4000,6
1528,644,651,1,2.3821,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1529,645,99,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1530,645,506,1,0.2728,1,25,150,1,180,12,0.15,4,0,0,4000,0
1531,645,640,1,2.9305,1,25,700,1,180,12,0.15,4,7,0,4000,7
1532,645,643,1,2.9896,1,25,550,1,180,12,0.15,4,7,0,4000,7
1533,645,644,1,3.099,1,25,600,1,180,12,0.15,4,7,0,4000,7
1534,645,652,1,2.9305,1,25,450,2,180,12,0.15,4,7,0,4000,7
1535,646,100,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1536,646,523,1,0.8023,1,25,550,1,180,12,0.15,4,1,0,4000,1
1537,646,578,1,2.2669,1,25,550,1,180,12,0.15,4,5,0,4000,5
1538,646,644,1,2.5077,1,25,1000,1,180,12,0.15,4,6,0,4000,6
1539,646,656,1,2.1798,1,25,350,1,180,12,0.15,4,5,0,4000,5
1540,647,101,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1541,647,640,1,2.9896,1,25,50,1,180,12,0.15,4,7,0,4000,7
1542,647,648,1,2.8067,1,25,300,1,180,12,0.15,4,6,0,4000,6
1543,647,649,1,2.9337,1,25,350,1,180,12,0.15,4,7,0,4000,7
1544,647,652,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
1545,648,102,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1546,648,641,1,3.0524,1,25,200,1,180,12,0.15,4,7,0,4000,7
1547,648,647,1,2.8067,1,25,300,1,180,12,0.15,4,6,0,4000,6
1548,648,650,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
1549,648,824,1,3.05,1,25,150,1,180,12,0.15,4,7,0,4000,7
1550,649,103,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1551,649,452,1,2.6202,1,25,50,1,180,12,0.15,4,6,0,4000,6
1552,649,647,1,2.9337,1,25,350,1,180,12,0.15,4,7,0,4000,7
1553,649,650,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
1554,649,654,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1555,650,104,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1556,650,648,1,2.9286,1,25,200,1,180,12,0.15,4,7,0,4000,7
1557,650,649,1,3.0506,1,25,250,1,180,12,0.15,4,7,0,4000,7
1558,650,826,1,2.9305,1,25,100,1,180,12,0.15,4,7,0,4000,7
1559,650,841,1,2.9337,1,25,200,1,180,12,0.15,4,7,0,4000,7
1560,651,105,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1561,651,451,1,2.1618,1,25,700,1,180,12,0.15,4,5,0,4000,5
1562,651,524,1,1.0671,1,25,500,1,180,12,0.15,4,2,0,4000,2
1563,651,644,1,2.3821,1,25,1000,1,180,12,0.15,4,5,0,4000,5
1564,651,652,1,3.05,1,25,450,1,180,12,0.15,4,7,0,4000,7
1565,652,106,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1566,652,645,1,2.9305,1,25,450,1,180,12,0.15,4,7,0,4000,7
1567,652,647,1,2.9946,1,25,500,1,180,12,0.15,4,7,0,4000,7
1568,652,651,1,3.05,1,25,450,1,180,12,0.15,4,7,0,4000,7
1569,652,654,1,3.1134,1,25,250,1,180,12,0.15,4,7,0,4000,7
1570,653,107,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1571,653,450,1,2.0065,1,25,500,2,180,12,0.15,4,4,0,4000,4
1572,653,451,1,1.1347,1,25,700,1,180,12,0.15,4,2,0,4000,2
1573,653,658,1,3.0506,1,25,550,2,180,12,0.15,4,7,0,4000,7
1574,653,661,1,3.0506,1,25,500,1,180,12,0.15,4,7,0,4000,7
1575,654,108,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1576,654,450,1,1.2276,1,25,500,1,180,12,0.15,4,2,0,4000,2
1577,654,649,1,2.928,1,25,300,1,180,12,0.15,4,7,0,4000,7
1578,654,652,1,3.1134,1,25,250,1,180,12,0.15,4,7,0,4000,7
1579,654,662,1,2.9337,1,25,600,1,180,12,0.15,4,7,0,4000,7
1580,655,109,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1581,655,578,1,3.492,1,25,300,1,180,12,0.15,4,8,0,4000,8
1582,655,656,1,2.9915,1,25,700,1,180,12,0.15,4,7,0,4000,7
1583,655,657,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
1584,655,659,1,2.318,1,25,300,1,180,12,0.15,4,5,0,4000,5
1585,656,110,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1586,656,524,1,2.238,1,25,500,1,180,12,0.15,4,5,0,4000,5
1587,656,646,1,2.1798,1,25,350,1,180,12,0.15,4,5,0,4000,5
1588,656,655,1,2.9915,1,25,700,1,180,12,0.15,4,7,0,4000,7
1589,656,658,1,3.1726,1,25,1500,1,180,12,0.15,4,7,0,4000,7
1590,657,111,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1591,657,509,1,1.0495,1,25,400,1,180,12,0.15,4,2,0,4000,2
1592,657,655,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
1593,657,658,1,2.989,1,25,550,1,180,12,0.15,4,7,0,4000,7
1594,657,660,1,2.3188,1,25,600,2,180,12,0.15,4,5,0,4000,5
1595,658,112,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1596,658,508,1,1.0997,1,25,500,1,180,12,0.15,4,2,0,4000,2
1597,658,653,1,3.0506,1,25,550,1,180,12,0.15,4,7,0,4000,7
1598,658,656,1,3.1726,1,25,1500,1,180,12,0.15,4,7,0,4000,7
1599,658,657,1,2.989,1,25,550,2,180,12,0.15,4,7,0,4000,7
1600,659,113,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1601,659,581,1,4.0719,1,25,350,1,180,12,0.15,4,9,0,4000,9
1602,659,655,1,2.318,1,25,300,1,180,12,0.15,4,5,0,4000,5
1603,659,660,1,2.9896,1,25,500,1,180,12,0.15,4,7,0,4000,7
1604,659,901,1,3.4722,1,25,450,1,180,12,0.15,4,8,0,4000,8
1605,660,114,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1606,660,511,1,1.0997,1,25,200,1,180,12,0.15,4,2,0,4000,2
1607,660,657,1,2.3188,1,25,600,1,180,12,0.15,4,5,0,4000,5
1608,660,659,1,2.9896,1,25,500,1,180,12,0.15,4,7,0,4000,7
1609,660,901,1,3.7454,1,25,350,2,180,12,0.15,4,8,0,4000,8
1610,661,115,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1611,661,448,1,2.6336,1,25,200,1,180,12,0.15,4,6,0,4000,6
1612,661,653,1,3.0506,1,25,500,1,180,12,0.15,4,7,0,4000,7
1613,661,663,1,2.9915,1,25,450,1,180,12,0.15,4,7,0,4000,7
1614,661,666,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
1615,662,116,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1616,662,448,1,0.682,1,25,200,1,180,12,0.15,4,1,0,4000,1
1617,662,654,1,2.9337,1,25,600,1,180,12,0.15,4,7,0,4000,7
1618,662,664,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1619,662,840,1,3.0506,1,25,350,1,180,12,0.15,4,7,0,4000,7
1620,663,117,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1621,663,447,1,2.7524,1,25,350,1,180,12,0.15,4,6,0,4000,6
1622,663,661,1,2.9915,1,25,450,1,180,12,0.15,4,7,0,4000,7
1623,663,668,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1624,663,848,1,4.458,1,25,550,1,180,12,0.15,4,10,0,4000,10
1625,664,118,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1626,664,447,1,0.657,1,25,350,1,180,12,0.15,4,1,0,4000,1
1627,664,662,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1628,664,842,1,2.928,1,25,200,1,180,12,0.15,4,7,0,4000,7
1629,664,848,1,4.5766,1,25,100,1,180,12,0.15,4,10,0,4000,10
1630,665,119,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1631,665,509,1,2.2204,1,25,400,1,180,12,0.15,4,5,0,4000,5
1632,665,520,1,0.793,1,25,150,1,180,12,0.15,4,1,0,4000,1
1633,665,666,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
1634,665,667,1,2.9286,1,25,300,1,180,12,0.15,4,7,0,4000,7
1635,666,120,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1636,666,508,1,2.1618,1,25,500,1,180,12,0.15,4,5,0,4000,5
1637,666,661,1,2.989,1,25,250,1,180,12,0.15,4,7,0,4000,7
1638,666,665,1,2.989,1,25,200,1,180,12,0.15,4,7,0,4000,7
1639,666,668,1,2.9286,1,25,700,1,180,12,0.15,4,7,0,4000,7
1640,667,121,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1641,667,518,1,0.3557,1,25,200,1,180,12,0.15,4,0,0,4000,0
1642,667,665,1,2.9286,1,25,300,1,180,12,0.15,4,7,0,4000,7
1643,667,668,1,2.989,1,25,350,1,180,12,0.15,4,7,0,4000,7
1644,667,849,1,2.989,1,25,450,1,180,12,0.15,4,7,0,4000,7
1645,668,122,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1646,668,663,1,2.9286,1,25,550,1,180,12,0.15,4,7,0,4000,7
1647,668,666,1,2.9286,1,25,700,2,180,12,0.15,4,7,0,4000,7
1648,668,667,1,2.989,1,25,350,1,180,12,0.15,4,7,0,4000,7
1649,668,850,1,2.9305,1,25,550,1,180,12,0.15,4,7,0,4000,7
1650,669,123,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1651,669,511,1,3.4214,1,25,200,1,180,12,0.15,4,8,0,4000,8
1652,669,518,1,3.2105,1,25,200,1,180,12,0.15,4,7,0,4000,7
1653,669,520,1,2.728,1,25,150,1,180,12,0.15,4,6,0,4000,6
1654,669,853,1,5.9173,1,25,50,1,180,12,0.15,4,14,0,4000,14
1655,669,901,1,6.9296,1,25,50,1,180,12,0.15,4,16,0,4000,16
1656,669,904,1,4.7227,1,25,100,1,180,12,0.15,4,11,0,4000,11
1657,670,124,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1658,670,601,1,2.8696,1,25,350,1,180,12,0.15,4,6,0,4000,6
1659,670,671,1,2.8728,1,25,250,1,180,12,0.15,4,6,0,4000,6
1660,670,672,1,2.9915,1,25,450,1,180,12,0.15,4,7,0,4000,7
1661,670,675,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
1662,671,125,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1663,671,602,1,3.0506,1,25,200,1,180,12,0.15,4,7,0,4000,7
1664,671,670,1,2.8728,1,25,250,1,180,12,0.15,4,6,0,4000,6
1665,671,673,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1666,671,721,1,2.8696,1,25,100,1,180,12,0.15,4,6,0,4000,6
1667,672,126,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1668,672,670,1,2.9915,1,25,450,1,180,12,0.15,4,7,0,4000,7
1669,672,673,1,3.0555,1,25,350,1,180,12,0.15,4,7,0,4000,7
1670,672,677,1,2.8677,1,25,400,1,180,12,0.15,4,6,0,4000,6
1671,672,682,1,3.1134,1,25,300,1,180,12,0.15,4,7,0,4000,7
1672,673,127,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1673,673,671,1,2.9896,1,25,200,1,180,12,0.15,4,7,0,4000,7
1674,673,672,1,3.0555,1,25,350,1,180,12,0.15,4,7,0,4000,7
1675,673,683,1,2.928,1,25,150,1,180,12,0.15,4,7,0,4000,7
1676,673,723,1,2.928,1,25,200,1,180,12,0.15,4,7,0,4000,7
1677,674,128,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1678,674,403,1,1.5432,1,25,550,1,180,12,0.15,4,3,0,4000,3
1679,674,605,1,3.1134,1,25,350,1,180,12,0.15,4,7,0,4000,7
1680,674,675,1,2.7477,1,25,550,1,180,12,0.15,4,6,0,4000,6
1681,674,676,1,2.8087,1,25,450,1,180,12,0.15,4,6,0,4000,6
1682,675,129,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1683,675,606,1,3.111,1,25,50,1,180,12,0.15,4,7,0,4000,7
1684,675,670,1,2.9896,1,25,300,1,180,12,0.15,4,7,0,4000,7
1685,675,674,1,2.7477,1,25,550,1,180,12,0.15,4,6,0,4000,6
1686,675,677,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
1687,676,130,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1688,676,405,1,0.8207,1,25,300,1,180,12,0.15,4,1,0,4000,1
1689,676,674,1,2.8087,1,25,450,1,180,12,0.15,4,6,0,4000,6
1690,676,677,1,2.8728,1,25,550,1,180,12,0.15,4,6,0,4000,6
1691,676,686,1,3.0506,1,25,800,1,180,12,0.15,4,7,0,4000,7
1692,677,131,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1693,677,672,1,2.8677,1,25,400,1,180,12,0.15,4,6,0,4000,6
1694,677,675,1,2.867,1,25,350,1,180,12,0.15,4,6,0,4000,6
1695,677,676,1,2.8728,1,25,550,1,180,12,0.15,4,6,0,4000,6
1696,677,687,1,2.989,1,25,750,1,180,12,0.15,4,7,0,4000,7
1697,678,132,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1698,678,609,1,3.0506,1,25,650,1,180,12,0.15,4,7,0,4000,7
1699,678,679,1,2.196,1,25,350,1,180,12,0.15,4,5,0,4000,5
1700,678,680,1,3.0506,1,25,400,1,180,12,0.15,4,7,0,4000,7
1701,679,133,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
1702,679,403,1,1.6105,1,25,550,1,180,12,0.15,4,3,0,4000,3
1703,679,487,1,2.2962,1,25,250,1,180,12,0.15,4,5,0,4000,5
1704,679,610,1,2.9286,1,25,450,1,180,12,0.15,4,7,0,4000,7
1705,679,678,1,2.196,1,25,350,1,180,12,0.15,4,5,0,4000,5
1706,680,134,1,0.8633,1,25,4950,1,180,12,0.15,4,2,0,4000,2
